"id","mssubclass","lotshape","landcontour","landslope","bldgtype","housestyle","overallqual","overallcond","lotfrontage","lotarea","garagearea","grlivarea","totalbsmtsf","saleprice","lotfrontage_meannorm","lotarea_meannorm","garagearea_meannorm","grlivarea_meannorm","totalbsmtsf_meannorm","saleprice_meannorm","lotfrontage_std","lotarea_std","garagearea_std","grlivarea_std","totalbsmtsf_std","saleprice_std"
624,"2-STORY PUD - 1946 & NEWER","Regular","Near Flat/Level","Gentle slope","Townhouse End Unit","Two story","Above Average","Average",0,2117,440,1512,756,168500,"-0.07547376252790056454","-0.03231123925397546566","0.04726365515775643872","-0.02325992815187207730","-0.06029941932157029795","-0.04849492555257736287","-1.6623235039534505","-0.84155947558738777748","-0.15425346199886061186","-0.00659148988126442505","-0.68708865666535017554","-0.15635453868720172407"
88,"2-STORY PUD - 1946 & NEWER","Regular","Near Flat/Level","Gentle slope","Townhouse End Unit","Two story","Above Average","Average",40,3951,528,1224,612,164500,"-0.07547376252790056454","-0.03231123925397546566","0.04726365515775643872","-0.02325992815187207730","-0.06029941932157029795","-0.04849492555257736287","-0.50839871338074743578","-0.65781522949984856245","0.25733684344886864380","-0.55466142566810750314","-1.0153272076275991","-0.20670541957393047757"
1173,"2-STORY PUD - 1946 & NEWER","Slightly irregular","Near Flat/Level","Gentle slope","Townhouse End Unit","Two story","Good","Average",35,4017,625,1250,625,171900,"-0.07547376252790056454","-0.03231123925397546566","0.04726365515775643872","-0.02325992815187207730","-0.06029941932157029795","-0.04849492555257736287","-0.65263931220233532089","-0.65120284114555325810","0.71102161195375202787","-0.50518288979846194748","-0.98569456066572936101","-0.11355628993348228358"
1008,"2-STORY PUD - 1946 & NEWER","Regular","Near Flat/Level","Gentle slope","Townhouse End Unit","Two story","Below Average","Below Average",21,2217,286,1092,546,88000,"-0.07547376252790056454","-0.03231123925397546566","0.04726365515775643872","-0.02325992815187207730","-0.06029941932157029795","-0.04849492555257736287","-1.0565129889027814","-0.83154070535360701330","-0.87453649653238680925","-0.80586014623707724726","-1.1657698768186298","-1.1696660165326179"
963,"2-STORY PUD - 1946 & NEWER","Regular","Near Flat/Level","Gentle slope","Townhouse End Unit","Two story","Above Average","Above Average",24,2308,440,1548,804,155000,"-0.07547376252790056454","-0.03231123925397546566","0.04726365515775643872","-0.02325992815187207730","-0.06029941932157029795","-0.04849492555257736287","-0.96996862960982866813","-0.82242362444086651790","-0.15425346199886061186","0.06191725209209095971","-0.57767580634460055033","-0.32628876167991126715"
1069,"2-STORY PUD - 1946 & NEWER","Regular","Near Flat/Level","Gentle slope","Townhouse End Unit","Two story","Above Average","Below Average",42,3964,576,2521,942,151400,"-0.07547376252790056454","-0.03231123925397546566","0.04726365515775643872","-0.02325992815187207730","-0.06029941932157029795","-0.04849492555257736287","-0.45070247385211228174","-0.65651278936945706311","0.48184064642035732870","1.9135563059830573","-0.26311386167244537785","-0.37160455447796714531"
433,"2-STORY PUD - 1946 & NEWER","Regular","Near Flat/Level","Gentle slope","Townhouse End Unit","Two story","Average","Average",24,1920,440,1365,765,122500,"-0.07547376252790056454","-0.03231123925397546566","0.04726365515775643872","-0.02325992815187207730","-0.06029941932157029795","-0.04849492555257736287","-0.96996862960982866813","-0.86129645294793588291","-0.15425346199886061186","-0.28633551960579891282","-0.66657374723020962081","-0.73538966888458238939"
1266,"2-STORY PUD - 1946 & NEWER","Regular","Near Flat/Level","Gentle slope","Townhouse End Unit","Two story","Good","Average",35,3735,506,1452,691,183900,"-0.07547376252790056454","-0.03231123925397546566","0.04726365515775643872","-0.02325992815187207730","-0.06029941932157029795","-0.04849492555257736287","-0.65263931220233532089","-0.67945577320481501308","0.15443926708693632988","-0.12077272650352339965","-0.83525189147469862634","0.03749635272670397694"
1087,"2-STORY PUD - 1946 & NEWER","Regular","Near Flat/Level","Gentle slope","Townhouse End Unit","Two story","Below Average","Average",0,1974,286,1092,546,83500,"-0.07547376252790056454","-0.03231123925397546566","0.04726365515775643872","-0.02325992815187207730","-0.06029941932157029795","-0.04849492555257736287","-1.6623235039534505","-0.85588631702169427025","-0.87453649653238680925","-0.80586014623707724726","-1.1657698768186298","-1.2263107575301877"
286,"2-STORY PUD - 1946 & NEWER","Slightly irregular","Near Flat/Level","Gentle slope","Townhouse End Unit","Two story","Good","Average",35,4251,528,1250,625,164700,"-0.07547376252790056454","-0.03231123925397546566","0.04726365515775643872","-0.02325992815187207730","-0.06029941932157029795","-0.04849492555257736287","-0.65263931220233532089","-0.62775891879850626992","0.25733684344886864380","-0.50518288979846194748","-0.98569456066572936101","-0.20418787552959403990"
656,"2-STORY PUD - 1946 & NEWER","Regular","Near Flat/Level","Gentle slope","Townhouse Inside Unit","Two story","Above Average","Average",21,1680,264,1092,525,88000,"-0.11700730885377915879","-0.04130420473575816682","-0.14737668334718009161","-0.07977839084968669674","-0.08714066318409075622","-0.12903929439023879878","-1.0565129889027814","-0.88534150150900971694","-0.97743407289431912316","-0.80586014623707724726","-1.2136379988339577","-1.1696660165326179"
431,"2-STORY PUD - 1946 & NEWER","Regular","Near Flat/Level","Gentle slope","Townhouse Inside Unit","Two story","Above Average","Average",21,1680,264,987,483,85400,"-0.11700730885377915879","-0.04130420473575816682","-0.14737668334718009161","-0.07977839084968669674","-0.08714066318409075622","-0.12903929439023879878","-1.0565129889027814","-0.88534150150900971694","-0.97743407289431912316","-1.0056773103260305","-1.3093742428646137","-1.2023940891089916"
146,"2-STORY PUD - 1946 & NEWER","Regular","Near Flat/Level","Gentle slope","Townhouse Inside Unit","Two story","Above Average","Average",24,2522,380,1709,970,130000,"-0.11700730885377915879","-0.04130420473575816682","-0.14737668334718009161","-0.07977839084968669674","-0.08714066318409075622","-0.12903929439023879878","-0.96996862960982866813","-0.80098345614057568256","-0.43488321571322146798","0.36830357036181920823","-0.19928969898534142981","-0.64098176722196597657"
972,"2-STORY PUD - 1946 & NEWER","Regular","Near Flat/Level","Gentle slope","Townhouse Inside Unit","Two story","Good","Average",36,2268,474,1626,764,173000,"-0.11700730885377915879","-0.04130420473575816682","-0.14737668334718009161","-0.07977839084968669674","-0.08714066318409075622","-0.12903929439023879878","-0.62379119243801774387","-0.82643113253437882357","0.00477006510594387328","0.21035285970102762669","-0.66885318161189190467","-0.09970979768963187637"
838,"2-STORY PUD - 1946 & NEWER","Regular","Near Flat/Level","Gentle slope","Townhouse Inside Unit","Two story","Above Average","Average",21,1680,264,987,483,100000,"-0.11700730885377915879","-0.04130420473575816682","-0.14737668334718009161","-0.07977839084968669674","-0.08714066318409075622","-0.12903929439023879878","-1.0565129889027814","-0.88534150150900971694","-0.97743407289431912316","-1.0056773103260305","-1.3093742428646137","-1.0186133738724316"
1220,"2-STORY PUD - 1946 & NEWER","Regular","Near Flat/Level","Gentle slope","Townhouse Inside Unit","Two story","Above Average","Average",21,1680,0,1218,672,91500,"-0.11700730885377915879","-0.04130420473575816682","-0.14737668334718009161","-0.07977839084968669674","-0.08714066318409075622","-0.12903929439023879878","-1.0565129889027814","-0.88534150150900971694","-2.2122049892375069","-0.56607954933033340060","-0.87856114472666201966","-1.1256089957567302"
1092,"2-STORY PUD - 1946 & NEWER","Regular","Near Flat/Level","Gentle slope","Townhouse Inside Unit","Two story","Good","Average",24,2160,462,1252,600,160000,"-0.11700730885377915879","-0.04130420473575816682","-0.14737668334718009161","-0.07977839084968669674","-0.08714066318409075622","-0.12903929439023879878","-0.96996862960982866813","-0.83725140438686204888","-0.05135588563692829794","-0.50137684857771998166","-1.0426804202077865","-0.26335016057150032527"
196,"2-STORY PUD - 1946 & NEWER","Regular","Near Flat/Level","Gentle slope","Townhouse Inside Unit","Two story","Above Average","Above Average",24,2280,440,1456,855,148500,"-0.11700730885377915879","-0.04130420473575816682","-0.14737668334718009161","-0.07977839084968669674","-0.08714066318409075622","-0.12903929439023879878","-0.96996862960982866813","-0.82522888010632513187","-0.15425346199886061186","-0.11316064406203946801","-0.46142465287880407355","-0.40810894312084549160"
1359,"2-STORY PUD - 1946 & NEWER","Regular","Near Flat/Level","Gentle slope","Townhouse Inside Unit","Two story","Above Average","Average",0,2117,440,1573,756,177500,"-0.11700730885377915879","-0.04130420473575816682","-0.14737668334718009161","-0.07977839084968669674","-0.08714066318409075622","-0.12903929439023879878","-1.6623235039534505","-0.84155947558738777748","-0.15425346199886061186","0.10949276735136553246","-0.68708865666535017554","-0.04306505669206202868"
1192,"2-STORY PUD - 1946 & NEWER","Regular","Near Flat/Level","Gentle slope","Townhouse Inside Unit","Two story","Very Good","Average",24,2645,492,1441,776,174000,"-0.11700730885377915879","-0.04130420473575816682","-0.14737668334718009161","-0.07977839084968669674","-0.08714066318409075622","-0.12903929439023879878","-0.96996862960982866813","-0.78866036875302534262","0.08895899122025213012","-0.14170595321760421166","-0.64149996903170449837","-0.08712207746794968799"
181,"2-STORY PUD - 1946 & NEWER","Regular","Near Flat/Level","Gentle slope","Townhouse Inside Unit","Two story","Above Average","Average",0,2117,440,1525,756,177000,"-0.11700730885377915879","-0.04130420473575816682","-0.14737668334718009161","-0.07977839084968669674","-0.08714066318409075622","-0.12903929439023879878","-1.6623235039534505","-0.84155947558738777748","-0.15425346199886061186","0.01814777805355835278","-0.68708865666535017554","-0.04935891680290312286"
1237,"2-STORY PUD - 1946 & NEWER","Regular","Near Flat/Level","Gentle slope","Townhouse Inside Unit","Two story","Good","Average",36,2628,474,1626,764,175500,"-0.11700730885377915879","-0.04130420473575816682","-0.14737668334718009161","-0.07977839084968669674","-0.08714066318409075622","-0.12903929439023879878","-0.62379119243801774387","-0.79036355969276807253","0.00477006510594387328","0.21035285970102762669","-0.66885318161189190467","-0.06824049713542640543"
960,"2-STORY PUD - 1946 & NEWER","Regular","Near Flat/Level","Gentle slope","Townhouse Inside Unit","Two story","Good","Average",24,2572,484,1416,696,155000,"-0.11700730885377915879","-0.04130420473575816682","-0.14737668334718009161","-0.07977839084968669674","-0.08714066318409075622","-0.12903929439023879878","-0.96996862960982866813","-0.79597407102368530047","0.05154169072500401597","-0.18928146847687878441","-0.82385471956628720705","-0.32628876167991126715"
57,"2-STORY PUD - 1946 & NEWER","Regular","Near Flat/Level","Gentle slope","Townhouse Inside Unit","Two story","Very Good","Average",24,2645,480,1739,970,172500,"-0.11700730885377915879","-0.04130420473575816682","-0.14737668334718009161","-0.07977839084968669674","-0.08714066318409075622","-0.12903929439023879878","-0.96996862960982866813","-0.78866036875302534262","0.03283304047737995890","0.42539418867294869553","-0.19928969898534142981","-0.10600365780047297056"
349,"2-STORY PUD - 1946 & NEWER","Regular","Near Flat/Level","Gentle slope","Townhouse Inside Unit","Two story","Good","Average",36,2448,474,1626,764,154000,"-0.11700730885377915879","-0.04130420473575816682","-0.14737668334718009161","-0.07977839084968669674","-0.08714066318409075622","-0.12903929439023879878","-0.62379119243801774387","-0.80839734611357344805","0.00477006510594387328","0.21035285970102762669","-0.66885318161189190467","-0.33887648190159345553"
976,"2-STORY PUD - 1946 & NEWER","Regular","Near Flat/Level","Gentle slope","Townhouse Inside Unit","Two story","Good","Average",0,2651,490,1382,673,165000,"-0.11700730885377915879","-0.04130420473575816682","-0.14737668334718009161","-0.07977839084968669674","-0.08714066318409075622","-0.12903929439023879878","-1.6623235039534505","-0.78805924253899849677","0.07960466609644010158","-0.25398416922949220335","-0.87628171034497973580","-0.20041155946308938338"
226,"2-STORY PUD - 1946 & NEWER","Regular","Near Flat/Level","Gentle slope","Townhouse Inside Unit","Two story","Average","Average",21,1680,280,1302,630,112000,"-0.11700730885377915879","-0.04130420473575816682","-0.14737668334718009161","-0.07977839084968669674","-0.08714066318409075622","-0.12903929439023879878","-1.0565129889027814","-0.88534150150900971694","-0.90259947190382289486","-0.40622581805917083616","-0.97429738875731794171","-0.86756073121224536735"
600,"2-STORY PUD - 1946 & NEWER","Regular","Near Flat/Level","Gentle slope","Townhouse Inside Unit","Two story","Above Average","Above Average",24,1950,452,1556,716,151000,"-0.11700730885377915879","-0.04130420473575816682","-0.14737668334718009161","-0.07977839084968669674","-0.08714066318409075622","-0.12903929439023879878","-0.96996862960982866813","-0.85829082187780165366","-0.09812751125598844063","0.07714141697505882299","-0.77826603193264152988","-0.37663964256664002066"
1379,"2-STORY PUD - 1946 & NEWER","Regular","Near Flat/Level","Gentle slope","Townhouse Inside Unit","Two story","Above Average","Average",21,1953,264,987,483,83000,"-0.11700730885377915879","-0.04130420473575816682","-0.14737668334718009161","-0.07977839084968669674","-0.08714066318409075622","-0.12903929439023879878","-1.0565129889027814","-0.85799025877078823073","-0.97743407289431912316","-1.0056773103260305","-1.3093742428646137","-1.2326046176410288"
830,"2-STORY PUD - 1946 & NEWER","Regular","Near Flat/Level","Gentle slope","Townhouse Inside Unit","Two story","Good","Average",24,2544,480,1223,600,147400,"-0.11700730885377915879","-0.04130420473575816682","-0.14737668334718009161","-0.07977839084968669674","-0.08714066318409075622","-0.12903929439023879878","-0.96996862960982866813","-0.79877932668914391444","0.03283304047737995890","-0.55656444627847848605","-1.0426804202077865","-0.42195543536469589881"
1089,"2-STORY PUD - 1946 & NEWER","Regular","Near Flat/Level","Gentle slope","Townhouse Inside Unit","Two story","Good","Average",24,2522,380,1709,970,137500,"-0.11700730885377915879","-0.04130420473575816682","-0.14737668334718009161","-0.07977839084968669674","-0.08714066318409075622","-0.12903929439023879878","-0.96996862960982866813","-0.80098345614057568256","-0.43488321571322146798","0.36830357036181920823","-0.19928969898534142981","-0.54657386555934956374"
364,"2-STORY PUD - 1946 & NEWER","Regular","Near Flat/Level","Gentle slope","Townhouse Inside Unit","Two story","Above Average","Very Good",21,1680,264,987,483,118000,"-0.11700730885377915879","-0.04130420473575816682","-0.14737668334718009161","-0.07977839084968669674","-0.08714066318409075622","-0.12903929439023879878","-1.0565129889027814","-0.88534150150900971694","-0.97743407289431912316","-1.0056773103260305","-1.3093742428646137","-0.79203440988215223709"
1161,"2-STORY PUD - 1946 & NEWER","Regular","Near Flat/Level","Gentle slope","Townhouse Inside Unit","Two story","Above Average","Average",24,2280,440,1456,855,146000,"-0.11700730885377915879","-0.04130420473575816682","-0.14737668334718009161","-0.07977839084968669674","-0.08714066318409075622","-0.12903929439023879878","-0.96996862960982866813","-0.82522888010632513187","-0.15425346199886061186","-0.11316064406203946801","-0.46142465287880407355","-0.43957824367505096254"
759,"2-STORY PUD - 1946 & NEWER","Regular","Near Flat/Level","Gentle slope","Townhouse Inside Unit","Two story","Good","Average",24,2280,440,1501,744,179400,"-0.11700730885377915879","-0.04130420473575816682","-0.14737668334718009161","-0.07977839084968669674","-0.08714066318409075622","-0.12903929439023879878","-0.96996862960982866813","-0.82522888010632513187","-0.15425346199886061186","-0.02752471659534523706","-0.71444186924553758184","-0.01914838827086587076"
501,"2-STORY PUD - 1946 & NEWER","Regular","Near Flat/Level","Gentle slope","Townhouse Inside Unit","Two story","Above Average","Average",21,1890,264,1218,672,113000,"-0.11700730885377915879","-0.04130420473575816682","-0.14737668334718009161","-0.07977839084968669674","-0.08714066318409075622","-0.12903929439023879878","-1.0565129889027814","-0.86430208401807011216","-0.97743407289431912316","-0.56607954933033340060","-0.87856114472666201966","-0.85497301099056317897"
194,"2-STORY PUD - 1946 & NEWER","Regular","Near Flat/Level","Gentle slope","Townhouse Inside Unit","Two story","Good","Average",24,2522,380,1709,970,130000,"-0.11700730885377915879","-0.04130420473575816682","-0.14737668334718009161","-0.07977839084968669674","-0.08714066318409075622","-0.12903929439023879878","-0.96996862960982866813","-0.80098345614057568256","-0.43488321571322146798","0.36830357036181920823","-0.19928969898534142981","-0.64098176722196597657"
676,"2-STORY PUD - 1946 & NEWER","Regular","Near Flat/Level","Gentle slope","Townhouse Inside Unit","Two story","Above Average","Above Average",24,2289,440,1441,855,148500,"-0.11700730885377915879","-0.04130420473575816682","-0.14737668334718009161","-0.07977839084968669674","-0.08714066318409075622","-0.12903929439023879878","-0.96996862960982866813","-0.82432719078528486309","-0.15425346199886061186","-0.14170595321760421166","-0.46142465287880407355","-0.40810894312084549160"
916,"2-STORY PUD - 1946 & NEWER","Regular","Near Flat/Level","Gentle slope","Townhouse Inside Unit","Two story","Below Average","Average",21,2001,286,1092,546,75000,"-0.11700730885377915879","-0.04130420473575816682","-0.14737668334718009161","-0.07977839084968669674","-0.08714066318409075622","-0.12903929439023879878","-1.0565129889027814","-0.85318124905857346392","-0.87453649653238680925","-0.80586014623707724726","-1.1657698768186298","-1.3333063794144863"
1039,"2-STORY PUD - 1946 & NEWER","Regular","Near Flat/Level","Gentle slope","Townhouse Inside Unit","Two story","Below Average","Above Average",21,1533,0,1344,546,97000,"-0.11700730885377915879","-0.04130420473575816682","-0.14737668334718009161","-0.07977839084968669674","-0.08714066318409075622","-0.12903929439023879878","-1.0565129889027814","-0.90006909375266744028","-2.2122049892375069","-0.32629895242358955393","-1.1657698768186298","-1.0563765345374782"
1292,"2-STORY PUD - 1946 & NEWER","Regular","Near Flat/Level","Gentle slope","Townhouse Inside Unit","Two story","Average","Good",21,1680,264,1302,630,119500,"-0.11700730885377915879","-0.04130420473575816682","-0.14737668334718009161","-0.07977839084968669674","-0.08714066318409075622","-0.12903929439023879878","-1.0565129889027814","-0.88534150150900971694","-0.97743407289431912316","-0.40622581805917083616","-0.97429738875731794171","-0.77315282954962895452"
228,"2-STORY PUD - 1946 & NEWER","Regular","Near Flat/Level","Gentle slope","Townhouse Inside Unit","Two story","Above Average","Above Average",21,1869,280,987,483,106000,"-0.11700730885377915879","-0.04130420473575816682","-0.14737668334718009161","-0.07977839084968669674","-0.08714066318409075622","-0.12903929439023879878","-1.0565129889027814","-0.86640602576716407264","-0.90259947190382289486","-1.0056773103260305","-1.3093742428646137","-0.94308705254233849761"
233,"2-STORY PUD - 1946 & NEWER","Regular","Near Flat/Level","Gentle slope","Townhouse Inside Unit","Two story","Above Average","Average",21,1680,288,987,483,94500,"-0.11700730885377915879","-0.04130420473575816682","-0.14737668334718009161","-0.07977839084968669674","-0.08714066318409075622","-0.12903929439023879878","-1.0565129889027814","-0.88534150150900971694","-0.86518217140857478071","-1.0056773103260305","-1.3093742428646137","-1.0878458350916837"
1030,"2-STORY PUD - 1946 & NEWER","Regular","Near Flat/Level","Gentle slope","Townhouse Inside Unit","Two story","Above Average","Good",21,1680,264,1218,672,118000,"-0.11700730885377915879","-0.04130420473575816682","-0.14737668334718009161","-0.07977839084968669674","-0.08714066318409075622","-0.12903929439023879878","-1.0565129889027814","-0.88534150150900971694","-0.97743407289431912316","-0.56607954933033340060","-0.87856114472666201966","-0.79203440988215223709"
489,"2 FAMILY CONVERSION - ALL STYLES AND AGES","Regular","Near Flat/Level","Gentle slope","Two-family Conversion; originally built as one-family dwelling","One and one-half story: 2nd level finished","Average","Below Average",60,10800,520,2414,954,160000,"0.00759333012385662396","0.00132357343152781790","0.03315928280232625536","0.16927963477201639294","-0.01692789722664394771","-0.02905318135038322316","0.06856368190560410465","0.02837034381179597610","0.21991954295362052965","1.7099331006733622","-0.23576064909225797155","-0.26335016057150032527"
336,"2 FAMILY CONVERSION - ALL STYLES AND AGES","Slightly irregular","Hillside - Significant slope from side to side","Severe Slope","Two-family Conversion; originally built as one-family dwelling","One and one-half story: 2nd level finished","Average","Above Average",0,164660,529,1786,1499,228950,"0.00759333012385662396","0.00132357343152781790","0.03315928280232625536","0.16927963477201639294","-0.01692789722664394771","-0.02905318135038322316","-1.6623235039534505","15.4432502255068797","0.26201400601077465807","0.51483615736038489230","1.0065310889245867","0.60457314871348656331"
166,"2 FAMILY CONVERSION - ALL STYLES AND AGES","Regular","Near Flat/Level","Gentle slope","Two-family Conversion; originally built as one-family dwelling","One and one-half story: 2nd level finished","Average","Good",62,10106,0,1355,644,127500,"0.00759333012385662396","0.00132357343152781790","0.03315928280232625536","0.16927963477201639294","-0.01692789722664394771","-0.02905318135038322316","0.12625992143423925869","-0.04115992161064252730","-2.2122049892375069","-0.30536572570950874192","-0.94238530741376596769","-0.67245106777617144751"
638,"2 FAMILY CONVERSION - ALL STYLES AND AGES","Regular","Near Flat/Level","Gentle slope","Two-family Conversion; originally built as one-family dwelling","One and one-half story: 2nd level finished","Average","Below Average",50,6000,256,1387,811,93000,"0.00759333012385662396","0.00132357343152781790","0.03315928280232625536","0.16927963477201639294","-0.01692789722664394771","-0.02905318135038322316","-0.21991751573757166557","-0.45253062740968070445","-1.0148513733895672","-0.24446906617763728880","-0.56171976567282456332","-1.1067274154242069"
313,"2 FAMILY CONVERSION - ALL STYLES AND AGES","Regular","Near Flat/Level","Gentle slope","Two-family Conversion; originally built as one-family dwelling","One and one-half story: 2nd level finished","Average","Good",65,7800,410,1118,793,119900,"0.00759333012385662396","0.00132357343152781790","0.03315928280232625536","0.16927963477201639294","-0.01692789722664394771","-0.02905318135038322316","0.21280428072719198975","-0.27219276320162694924","-0.29456833885604103992","-0.75638161036743169160","-0.60274958454310567277","-0.76811774146095607917"
126,"2 FAMILY CONVERSION - ALL STYLES AND AGES","Regular","Near Flat/Level","Gentle slope","Two-family Conversion; originally built as one-family dwelling","One and one-half story: 2nd level finished","Above Average","Very Good",60,6780,0,754,520,84500,"0.00759333012385662396","0.00132357343152781790","0.03315928280232625536","0.16927963477201639294","-0.01692789722664394771","-0.02905318135038322316","0.06856368190560410465","-0.37438421958619074386","-2.2122049892375069","-1.4490811125424695","-1.2250351707423692","-1.2137230373085055"
1145,"2 FAMILY CONVERSION - ALL STYLES AND AGES","Regular","Near Flat/Level","Gentle slope","Two-family Conversion; originally built as one-family dwelling","One and one-half story: 2nd level finished","Below Average","Below Average",60,12180,280,924,672,80000,"0.00759333012385662396","0.00132357343152781790","0.03315928280232625536","0.16927963477201639294","-0.01692789722664394771","-0.02905318135038322316","0.06856368190560410465","0.16662937303797052175","-0.90259947190382289486","-1.1255676087794024","-0.87856114472666201966","-1.2703677783060754"
1394,"2 FAMILY CONVERSION - ALL STYLES AND AGES","Regular","Near Flat/Level","Gentle slope","Two-family Conversion; originally built as one-family dwelling","One and one-half story: 2nd level finished","Above Average","Good",60,10800,672,1912,482,163000,"0.00759333012385662396","0.00132357343152781790","0.03315928280232625536","0.16927963477201639294","-0.01692789722664394771","-0.02905318135038322316","0.06856368190560410465","0.02837034381179597610","0.93084825236333469850","0.75461675426712873896","-1.3116536772462960","-0.22558699990645376014"
10,"2 FAMILY CONVERSION - ALL STYLES AND AGES","Regular","Near Flat/Level","Gentle slope","Two-family Conversion; originally built as one-family dwelling","One and one-half story: 2nd level unfinished","Average","Above Average",50,7420,205,1077,991,118000,"-0.02435555166528075623","-0.01447487944187422468","-0.18898458179569913251","-0.08260431398457742771","-0.01087225074546555164","-0.08737841395696564227","-0.21991751573757166557","-0.31026409008999385312","-1.2533866640467740","-0.83440545539264199091","-0.15142157697001346879","-0.79203440988215223709"
862,"2 FAMILY CONVERSION - ALL STYLES AND AGES","Regular","Near Flat/Level","Gentle slope","Two-family Conversion; originally built as one-family dwelling","One story","Average","Below Average",75,11625,504,1039,1039,131500,"0.05551665280756269425","0.00517970468021322770","0.02187578491798210867","-0.08976331925963394618","-0.00301627693204492971","-0.06863101776199272184","0.50128547837036775997","0.11102519824048728056","0.14508494196312430135","-0.90672023858673934149","-0.04200872664926384358","-0.62210018688944269400"
301,"2 FAMILY CONVERSION - ALL STYLES AND AGES","Regular","Near Flat/Level","Gentle slope","Two-family Conversion; originally built as one-family dwelling","One story","Average","Average",90,15750,375,1336,1165,157000,"0.05551665280756269425","0.00517970468021322770","0.02187578491798210867","-0.08976331925963394618","-0.00301627693204492971","-0.06863101776199272184","0.93400727483513141529","0.52429947038394380291","-0.45826902852275153933","-0.34152311730655741722","0.24520000544270392260","-0.30111332123654689040"
714,"2 FAMILY CONVERSION - ALL STYLES AND AGES","Regular","Near Flat/Level","Gentle slope","Two-family Conversion; originally built as one-family dwelling","One story","Below Average","Average",60,9873,576,960,960,129000,"0.05551665280756269425","0.00517970468021322770","0.02187578491798210867","-0.08976331925963394618","-0.00301627693204492971","-0.06863101776199272184","0.06856368190560410465","-0.06450365625535170783","0.48184064642035732870","-1.0570588668060470","-0.22208404280216426840","-0.65356948744364816494"
986,"2 FAMILY CONVERSION - ALL STYLES AND AGES","Regular","Near Flat/Level","Gentle slope","Two-family Conversion; originally built as one-family dwelling","One story","Average","Average",68,10880,240,1164,1164,125000,"0.05551665280756269425","0.00517970468021322770","0.02187578491798210867","-0.08976331925963394618","-0.00301627693204492971","-0.06863101776199272184","0.29934864002014472082","0.03638535999882058744","-1.0896859743800635","-0.66884266229036647774","0.24292057106102163874","-0.70392036833037691845"
412,"2 FAMILY CONVERSION - ALL STYLES AND AGES","Regular","Banked - Quick and significant rise from street grade to building","Gentle slope","Two-family Conversion; originally built as one-family dwelling","One story","Average","Average",100,34650,572,1056,1056,145000,"0.05551665280756269425","0.00517970468021322770","0.02187578491798210867","-0.08976331925963394618","-0.00301627693204492971","-0.06863101776199272184","1.2224884724783072","2.4178470445685082","0.46313199617273327163","-0.87436888821043263202","-0.00325834216066501798","-0.45216596389673315092"
1191,"2 FAMILY CONVERSION - ALL STYLES AND AGES","Regular","Depression","Moderate Slope","Two-family Conversion; originally built as one-family dwelling","One story","Below Average","Below Average",0,32463,1356,1622,1249,168000,"0.05551665280756269425","0.00517970468021322770","0.02187578491798210867","-0.08976331925963394618","-0.00301627693204492971","-0.06863101776199272184","-1.6623235039534505","2.1987365395557229","4.1300274447070485","0.20274077725954369505","0.43667249350401576671","-0.16264839879804281825"
970,"2 FAMILY CONVERSION - ALL STYLES AND AGES","Regular","Near Flat/Level","Gentle slope","Two-family Conversion; originally built as one-family dwelling","Split Level","Above Average","Average",75,10382,264,1095,588,140000,"0.05551665280756269425","-0.00063019973447278974","-0.14737668334718009161","-0.07921320622270855055","-0.07682969755397618993","-0.05682710163923199417","0.50128547837036775997","-0.01350811576540761817","-0.97743407289431912316","-0.80015108440596429853","-1.0700336327879739","-0.51510456500514409280"
636,"2 FAMILY CONVERSION - ALL STYLES AND AGES","Regular","Banked - Quick and significant rise from street grade to building","Gentle slope","Two-family Conversion; originally built as one-family dwelling","Two and one-half story: 2nd level finished","Above Average","Good",60,10896,0,3395,1440,200000,"0.00759333012385662396","0.00177228688592030195","-0.33355439843885851192","0.35409500779387019851","0.06261383763423984935","0.02649465922731431884","0.06856368190560410465","0.03798836323622550971","-2.2122049892375069","3.5767963194472964","0.87204446040533198369","0.24015864829578720980"
1012,"DUPLEX - ALL STYLES AND AGES","Regular","Near Flat/Level","Gentle slope","Duplex","One story","Average","Average",75,9825,0,1664,0,100000,"0.03954221191299400415","-0.00315421291543051251","-0.00774339702842127638","-0.05491026726264826419","-0.17306537676837880859","-0.10987528939093314679","0.50128547837036775997","-0.06931266596756647464","-2.2122049892375069","0.28266764289512497728","-2.4103410492171568","-1.0186133738724316"
94,"2 FAMILY CONVERSION - ALL STYLES AND AGES","Regular","Near Flat/Level","Gentle slope","Two-family Conversion; originally built as one-family dwelling","Two and one-half story: 2nd level unfinished","Above Average","Above Average",60,7200,506,2291,1214,133900,"0.00759333012385662396","-0.01550318110819033396","0.02328622215352512701","0.14610706506591239896","0.02562529426271775442","-0.06529814732733086932","0.06856368190560410465","-0.33230538460431153431","0.15443926708693632988","1.4758615655977313","0.35689229014513583167","-0.59188965835740544190"
1267,"2 FAMILY CONVERSION - ALL STYLES AND AGES","Slightly irregular","Banked - Quick and significant rise from street grade to building","Gentle slope","Two-family Conversion; originally built as one-family dwelling","Two and one-half story: 2nd level unfinished","Good","Below Average",60,10120,308,1889,925,122000,"0.00759333012385662396","-0.01550318110819033396","0.02328622215352512701","0.14610706506591239896","0.02562529426271775442","-0.06529814732733086932","0.06856368190560410465","-0.03975729377791322031","-0.77163892017045449534","0.71084728022859613203","-0.30186424616104420345","-0.74168352899542348358"
