"id","mssubclass","lotshape","landcontour","landslope","bldgtype","housestyle","overallqual","overallcond","lotfrontage","lotarea","garagearea","grlivarea","totalbsmtsf","saleprice","lotfrontage_meannorm","lotarea_meannorm","garagearea_meannorm","grlivarea_meannorm","totalbsmtsf_meannorm","saleprice_meannorm"
256,"2-STORY 1946 & NEWER","Slightly irregular","Near Flat/Level","Gentle slope","Single-family Detached","Two story","Good","Average",66,8738,429,2291,975,230000,"0.07149109370213138435","-0.00129392171909500573","0.28562754796452653745","0.10974685406365166046","-0.00448927202206129632","0.13134120831771842938"
715,"2-STORY 1946 & NEWER","Slightly irregular","Near Flat/Level","Gentle slope","Single-family Detached","Two story","Above Average","Very Good",0,13517,475,1479,725,130500,"0.07149109370213138435","-0.00129392171909500573","0.28562754796452653745","0.10974685406365166046","-0.00448927202206129632","0.13134120831771842938"
719,"2-STORY 1946 & NEWER","Regular","Near Flat/Level","Gentle slope","Single-family Detached","Two story","Good","Average",96,10542,983,2418,1311,341000,"0.07149109370213138435","-0.00129392171909500573","0.28562754796452653745","0.10974685406365166046","-0.00448927202206129632","0.13134120831771842938"
1189,"2-STORY 1946 & NEWER","Slightly irregular","Near Flat/Level","Gentle slope","Single-family Detached","Two story","Good","Average",68,8935,493,1660,831,195000,"0.07149109370213138435","-0.00129392171909500573","0.28562754796452653745","0.10974685406365166046","-0.00448927202206129632","0.13134120831771842938"
1190,"2-STORY 1946 & NEWER","Regular","Near Flat/Level","Gentle slope","Single-family Detached","Two story","Good","Average",60,7500,442,1804,994,189000,"0.07149109370213138435","-0.00129392171909500573","0.28562754796452653745","0.10974685406365166046","-0.00448927202206129632","0.13134120831771842938"
253,"2-STORY 1946 & NEWER","Slightly irregular","Near Flat/Level","Gentle slope","Single-family Detached","Two story","Above Average","Average",65,8366,520,1640,798,173000,"0.07149109370213138435","-0.00129392171909500573","0.28562754796452653745","0.10974685406365166046","-0.00448927202206129632","0.13134120831771842938"
733,"2-STORY 1946 & NEWER","Slightly irregular","Near Flat/Level","Gentle slope","Single-family Detached","Two story","Good","Average",75,11404,541,2031,1153,222500,"0.07149109370213138435","-0.00129392171909500573","0.28562754796452653745","0.10974685406365166046","-0.00448927202206129632","0.13134120831771842938"
113,"2-STORY 1946 & NEWER","Regular","Near Flat/Level","Gentle slope","Single-family Detached","Two story","Good","Average",77,9965,792,2696,1264,383970,"0.07149109370213138435","-0.00129392171909500573","0.28562754796452653745","0.10974685406365166046","-0.00448927202206129632","0.13134120831771842938"
738,"2-STORY 1946 & NEWER","Slightly irregular","Hillside - Significant slope from side to side","Gentle slope","Single-family Detached","Two story","Very Good","Average",72,10463,800,1801,893,239900,"0.07149109370213138435","-0.00129392171909500573","0.28562754796452653745","0.10974685406365166046","-0.00448927202206129632","0.13134120831771842938"
740,"2-STORY 1946 & NEWER","Slightly irregular","Near Flat/Level","Gentle slope","Single-family Detached","Two story","Good","Average",65,9313,572,1728,864,190000,"0.07149109370213138435","-0.00129392171909500573","0.28562754796452653745","0.10974685406365166046","-0.00448927202206129632","0.13134120831771842938"
1195,"2-STORY 1946 & NEWER","Regular","Near Flat/Level","Gentle slope","Single-family Detached","Two story","Above Average","Good",80,9364,299,1352,663,158000,"0.07149109370213138435","-0.00129392171909500573","0.28562754796452653745","0.10974685406365166046","-0.00448927202206129632","0.13134120831771842938"
1196,"2-STORY 1946 & NEWER","Slightly irregular","Near Flat/Level","Gentle slope","Single-family Detached","Two story","Above Average","Average",51,8029,400,1456,728,176000,"0.07149109370213138435","-0.00129392171909500573","0.28562754796452653745","0.10974685406365166046","-0.00448927202206129632","0.13134120831771842938"
746,"2-STORY 1946 & NEWER","Slightly irregular","Near Flat/Level","Gentle slope","Single-family Detached","Two story","Very Good","Excellent",0,8963,831,2715,1142,299800,"0.07149109370213138435","-0.00129392171909500573","0.28562754796452653745","0.10974685406365166046","-0.00448927202206129632","0.13134120831771842938"
747,"2-STORY 1946 & NEWER","Slightly irregular","Near Flat/Level","Gentle slope","Single-family Detached","Two story","Good","Average",0,8795,554,2256,952,236000,"0.07149109370213138435","-0.00129392171909500573","0.28562754796452653745","0.10974685406365166046","-0.00448927202206129632","0.13134120831771842938"
1197,"2-STORY 1946 & NEWER","Slightly irregular","Near Flat/Level","Gentle slope","Single-family Detached","Two story","Good","Average",58,14054,660,1863,879,219210,"0.07149109370213138435","-0.00129392171909500573","0.28562754796452653745","0.10974685406365166046","-0.00448927202206129632","0.13134120831771842938"
249,"2-STORY 1946 & NEWER","Regular","Near Flat/Level","Gentle slope","Single-family Detached","Two story","Good","Average",72,11317,500,1668,840,180000,"0.07149109370213138435","-0.00129392171909500573","0.28562754796452653745","0.10974685406365166046","-0.00448927202206129632","0.13134120831771842938"
752,"2-STORY 1946 & NEWER","Regular","Near Flat/Level","Gentle slope","Single-family Detached","Two story","Good","Average",0,7750,400,1320,660,162000,"0.07149109370213138435","-0.00129392171909500573","0.28562754796452653745","0.10974685406365166046","-0.00448927202206129632","0.13134120831771842938"
579,"2-STORY PUD - 1946 & NEWER","Regular","Near Flat/Level","Gentle slope","Townhouse End Unit","Two story","Good","Average",34,3604,540,1392,689,146000,"-0.07547376252790056454","-0.03231123925397546566","0.04726365515775643872","-0.02325992815187207730","-0.06029941932157029795","-0.04849492555257736287"
236,"2-STORY PUD - 1946 & NEWER","Regular","Near Flat/Level","Gentle slope","Townhouse End Unit","Two story","Above Average","Fair",21,1680,264,987,483,89500,"-0.07547376252790056454","-0.03231123925397546566","0.04726365515775643872","-0.02325992815187207730","-0.06029941932157029795","-0.04849492555257736287"
604,"2-STORY PUD - 1946 & NEWER","Regular","Near Flat/Level","Gentle slope","Townhouse End Unit","Two story","Good","Average",30,3182,480,1200,600,151000,"-0.07547376252790056454","-0.03231123925397546566","0.04726365515775643872","-0.02325992815187207730","-0.06029941932157029795","-0.04849492555257736287"
688,"2-STORY PUD - 1946 & NEWER","Moderately Irregular","Near Flat/Level","Gentle slope","Townhouse End Unit","Two story","Good","Average",0,5105,480,1102,551,148800,"-0.07547376252790056454","-0.03231123925397546566","0.04726365515775643872","-0.02325992815187207730","-0.06029941932157029795","-0.04849492555257736287"
686,"2-STORY PUD - 1946 & NEWER","Slightly irregular","Near Flat/Level","Gentle slope","Townhouse End Unit","Two story","Good","Average",0,5062,577,2090,1190,207500,"-0.07547376252790056454","-0.03231123925397546566","0.04726365515775643872","-0.02325992815187207730","-0.06029941932157029795","-0.04849492555257736287"
345,"2-STORY PUD - 1946 & NEWER","Regular","Near Flat/Level","Gentle slope","Townhouse End Unit","Two story","Average","Fair",36,2592,336,1112,536,85000,"-0.07547376252790056454","-0.03231123925397546566","0.04726365515775643872","-0.02325992815187207730","-0.06029941932157029795","-0.04849492555257736287"
244,"2-STORY PUD - 1946 & NEWER","Regular","Near Flat/Level","Gentle slope","Townhouse End Unit","Two story","Above Average","Above Average",75,10762,288,1217,626,120000,"-0.07547376252790056454","-0.03231123925397546566","0.04726365515775643872","-0.02325992815187207730","-0.06029941932157029795","-0.04849492555257736287"
1335,"2-STORY PUD - 1946 & NEWER","Regular","Near Flat/Level","Gentle slope","Townhouse End Unit","Two story","Average","Above Average",24,2368,440,1365,765,125000,"-0.07547376252790056454","-0.03231123925397546566","0.04726365515775643872","-0.02325992815187207730","-0.06029941932157029795","-0.04849492555257736287"
505,"2-STORY PUD - 1946 & NEWER","Regular","Near Flat/Level","Gentle slope","Townhouse End Unit","Two story","Above Average","Average",24,2308,440,1322,855,147000,"-0.07547376252790056454","-0.03231123925397546566","0.04726365515775643872","-0.02325992815187207730","-0.06029941932157029795","-0.04849492555257736287"
832,"2-STORY PUD - 1946 & NEWER","Regular","Near Flat/Level","Gentle slope","Townhouse End Unit","Two story","Good","Average",30,3180,480,1200,600,151000,"-0.07547376252790056454","-0.03231123925397546566","0.04726365515775643872","-0.02325992815187207730","-0.06029941932157029795","-0.04849492555257736287"
116,"2-STORY PUD - 1946 & NEWER","Regular","Near Flat/Level","Gentle slope","Townhouse End Unit","Two story","Above Average","Average",34,3230,440,1458,729,176000,"-0.07547376252790056454","-0.03231123925397546566","0.04726365515775643872","-0.02325992815187207730","-0.06029941932157029795","-0.04849492555257736287"
491,"2-STORY PUD - 1946 & NEWER","Regular","Near Flat/Level","Gentle slope","Townhouse End Unit","Two story","Average","Above Average",0,2665,336,1304,264,115000,"-0.07547376252790056454","-0.03231123925397546566","0.04726365515775643872","-0.02325992815187207730","-0.06029941932157029795","-0.04849492555257736287"
1368,"2-STORY PUD - 1946 & NEWER","Regular","Near Flat/Level","Gentle slope","Townhouse End Unit","Two story","Average","Above Average",41,2665,336,1475,757,127000,"-0.07547376252790056454","-0.03231123925397546566","0.04726365515775643872","-0.02325992815187207730","-0.06029941932157029795","-0.04849492555257736287"
1305,"2-STORY PUD - 1946 & NEWER","Regular","Near Flat/Level","Gentle slope","Townhouse End Unit","Two story","Good","Average",32,3363,380,1708,976,130000,"-0.07547376252790056454","-0.03231123925397546566","0.04726365515775643872","-0.02325992815187207730","-0.06029941932157029795","-0.04849492555257736287"
1105,"2-STORY PUD - 1946 & NEWER","Regular","Near Flat/Level","Gentle slope","Townhouse End Unit","Two story","Average","Average",24,2016,440,1302,630,106000,"-0.07547376252790056454","-0.03231123925397546566","0.04726365515775643872","-0.02325992815187207730","-0.06029941932157029795","-0.04849492555257736287"
915,"2-STORY PUD - 1946 & NEWER","Regular","Near Flat/Level","Gentle slope","Townhouse End Unit","Two story","Above Average","Average",30,3000,528,1224,612,173733,"-0.07547376252790056454","-0.03231123925397546566","0.04726365515775643872","-0.02325992815187207730","-0.06029941932157029795","-0.04849492555257736287"
1365,"2-STORY PUD - 1946 & NEWER","Regular","Near Flat/Level","Gentle slope","Townhouse End Unit","Two story","Good","Average",30,3180,480,1200,600,144152,"-0.07547376252790056454","-0.03231123925397546566","0.04726365515775643872","-0.02325992815187207730","-0.06029941932157029795","-0.04849492555257736287"
173,"2-STORY PUD - 1946 & NEWER","Slightly irregular","Near Flat/Level","Gentle slope","Townhouse End Unit","Two story","Good","Good",44,5306,504,1767,1064,239000,"-0.07547376252790056454","-0.03231123925397546566","0.04726365515775643872","-0.02325992815187207730","-0.06029941932157029795","-0.04849492555257736287"
756,"2-STORY PUD - 1946 & NEWER","Regular","Near Flat/Level","Gentle slope","Townhouse End Unit","Two story","Above Average","Average",34,3230,440,1471,729,172500,"-0.07547376252790056454","-0.03231123925397546566","0.04726365515775643872","-0.02325992815187207730","-0.06029941932157029795","-0.04849492555257736287"
957,"2-STORY PUD - 1946 & NEWER","Regular","Near Flat/Level","Gentle slope","Townhouse End Unit","Two story","Above Average","Above Average",24,1300,462,1229,561,124000,"-0.07547376252790056454","-0.03231123925397546566","0.04726365515775643872","-0.02325992815187207730","-0.06029941932157029795","-0.04849492555257736287"
624,"2-STORY PUD - 1946 & NEWER","Regular","Near Flat/Level","Gentle slope","Townhouse End Unit","Two story","Above Average","Average",0,2117,440,1512,756,168500,"-0.07547376252790056454","-0.03231123925397546566","0.04726365515775643872","-0.02325992815187207730","-0.06029941932157029795","-0.04849492555257736287"
88,"2-STORY PUD - 1946 & NEWER","Regular","Near Flat/Level","Gentle slope","Townhouse End Unit","Two story","Above Average","Average",40,3951,528,1224,612,164500,"-0.07547376252790056454","-0.03231123925397546566","0.04726365515775643872","-0.02325992815187207730","-0.06029941932157029795","-0.04849492555257736287"
1173,"2-STORY PUD - 1946 & NEWER","Slightly irregular","Near Flat/Level","Gentle slope","Townhouse End Unit","Two story","Good","Average",35,4017,625,1250,625,171900,"-0.07547376252790056454","-0.03231123925397546566","0.04726365515775643872","-0.02325992815187207730","-0.06029941932157029795","-0.04849492555257736287"
1008,"2-STORY PUD - 1946 & NEWER","Regular","Near Flat/Level","Gentle slope","Townhouse End Unit","Two story","Below Average","Below Average",21,2217,286,1092,546,88000,"-0.07547376252790056454","-0.03231123925397546566","0.04726365515775643872","-0.02325992815187207730","-0.06029941932157029795","-0.04849492555257736287"
963,"2-STORY PUD - 1946 & NEWER","Regular","Near Flat/Level","Gentle slope","Townhouse End Unit","Two story","Above Average","Above Average",24,2308,440,1548,804,155000,"-0.07547376252790056454","-0.03231123925397546566","0.04726365515775643872","-0.02325992815187207730","-0.06029941932157029795","-0.04849492555257736287"
1069,"2-STORY PUD - 1946 & NEWER","Regular","Near Flat/Level","Gentle slope","Townhouse End Unit","Two story","Above Average","Below Average",42,3964,576,2521,942,151400,"-0.07547376252790056454","-0.03231123925397546566","0.04726365515775643872","-0.02325992815187207730","-0.06029941932157029795","-0.04849492555257736287"
433,"2-STORY PUD - 1946 & NEWER","Regular","Near Flat/Level","Gentle slope","Townhouse End Unit","Two story","Average","Average",24,1920,440,1365,765,122500,"-0.07547376252790056454","-0.03231123925397546566","0.04726365515775643872","-0.02325992815187207730","-0.06029941932157029795","-0.04849492555257736287"
1266,"2-STORY PUD - 1946 & NEWER","Regular","Near Flat/Level","Gentle slope","Townhouse End Unit","Two story","Good","Average",35,3735,506,1452,691,183900,"-0.07547376252790056454","-0.03231123925397546566","0.04726365515775643872","-0.02325992815187207730","-0.06029941932157029795","-0.04849492555257736287"
1087,"2-STORY PUD - 1946 & NEWER","Regular","Near Flat/Level","Gentle slope","Townhouse End Unit","Two story","Below Average","Average",0,1974,286,1092,546,83500,"-0.07547376252790056454","-0.03231123925397546566","0.04726365515775643872","-0.02325992815187207730","-0.06029941932157029795","-0.04849492555257736287"
286,"2-STORY PUD - 1946 & NEWER","Slightly irregular","Near Flat/Level","Gentle slope","Townhouse End Unit","Two story","Good","Average",35,4251,528,1250,625,164700,"-0.07547376252790056454","-0.03231123925397546566","0.04726365515775643872","-0.02325992815187207730","-0.06029941932157029795","-0.04849492555257736287"
656,"2-STORY PUD - 1946 & NEWER","Regular","Near Flat/Level","Gentle slope","Townhouse Inside Unit","Two story","Above Average","Average",21,1680,264,1092,525,88000,"-0.11700730885377915879","-0.04130420473575816682","-0.14737668334718009161","-0.07977839084968669674","-0.08714066318409075622","-0.12903929439023879878"
431,"2-STORY PUD - 1946 & NEWER","Regular","Near Flat/Level","Gentle slope","Townhouse Inside Unit","Two story","Above Average","Average",21,1680,264,987,483,85400,"-0.11700730885377915879","-0.04130420473575816682","-0.14737668334718009161","-0.07977839084968669674","-0.08714066318409075622","-0.12903929439023879878"
146,"2-STORY PUD - 1946 & NEWER","Regular","Near Flat/Level","Gentle slope","Townhouse Inside Unit","Two story","Above Average","Average",24,2522,380,1709,970,130000,"-0.11700730885377915879","-0.04130420473575816682","-0.14737668334718009161","-0.07977839084968669674","-0.08714066318409075622","-0.12903929439023879878"
972,"2-STORY PUD - 1946 & NEWER","Regular","Near Flat/Level","Gentle slope","Townhouse Inside Unit","Two story","Good","Average",36,2268,474,1626,764,173000,"-0.11700730885377915879","-0.04130420473575816682","-0.14737668334718009161","-0.07977839084968669674","-0.08714066318409075622","-0.12903929439023879878"
838,"2-STORY PUD - 1946 & NEWER","Regular","Near Flat/Level","Gentle slope","Townhouse Inside Unit","Two story","Above Average","Average",21,1680,264,987,483,100000,"-0.11700730885377915879","-0.04130420473575816682","-0.14737668334718009161","-0.07977839084968669674","-0.08714066318409075622","-0.12903929439023879878"
1220,"2-STORY PUD - 1946 & NEWER","Regular","Near Flat/Level","Gentle slope","Townhouse Inside Unit","Two story","Above Average","Average",21,1680,0,1218,672,91500,"-0.11700730885377915879","-0.04130420473575816682","-0.14737668334718009161","-0.07977839084968669674","-0.08714066318409075622","-0.12903929439023879878"
1092,"2-STORY PUD - 1946 & NEWER","Regular","Near Flat/Level","Gentle slope","Townhouse Inside Unit","Two story","Good","Average",24,2160,462,1252,600,160000,"-0.11700730885377915879","-0.04130420473575816682","-0.14737668334718009161","-0.07977839084968669674","-0.08714066318409075622","-0.12903929439023879878"
196,"2-STORY PUD - 1946 & NEWER","Regular","Near Flat/Level","Gentle slope","Townhouse Inside Unit","Two story","Above Average","Above Average",24,2280,440,1456,855,148500,"-0.11700730885377915879","-0.04130420473575816682","-0.14737668334718009161","-0.07977839084968669674","-0.08714066318409075622","-0.12903929439023879878"
1359,"2-STORY PUD - 1946 & NEWER","Regular","Near Flat/Level","Gentle slope","Townhouse Inside Unit","Two story","Above Average","Average",0,2117,440,1573,756,177500,"-0.11700730885377915879","-0.04130420473575816682","-0.14737668334718009161","-0.07977839084968669674","-0.08714066318409075622","-0.12903929439023879878"
1192,"2-STORY PUD - 1946 & NEWER","Regular","Near Flat/Level","Gentle slope","Townhouse Inside Unit","Two story","Very Good","Average",24,2645,492,1441,776,174000,"-0.11700730885377915879","-0.04130420473575816682","-0.14737668334718009161","-0.07977839084968669674","-0.08714066318409075622","-0.12903929439023879878"
181,"2-STORY PUD - 1946 & NEWER","Regular","Near Flat/Level","Gentle slope","Townhouse Inside Unit","Two story","Above Average","Average",0,2117,440,1525,756,177000,"-0.11700730885377915879","-0.04130420473575816682","-0.14737668334718009161","-0.07977839084968669674","-0.08714066318409075622","-0.12903929439023879878"
1237,"2-STORY PUD - 1946 & NEWER","Regular","Near Flat/Level","Gentle slope","Townhouse Inside Unit","Two story","Good","Average",36,2628,474,1626,764,175500,"-0.11700730885377915879","-0.04130420473575816682","-0.14737668334718009161","-0.07977839084968669674","-0.08714066318409075622","-0.12903929439023879878"
960,"2-STORY PUD - 1946 & NEWER","Regular","Near Flat/Level","Gentle slope","Townhouse Inside Unit","Two story","Good","Average",24,2572,484,1416,696,155000,"-0.11700730885377915879","-0.04130420473575816682","-0.14737668334718009161","-0.07977839084968669674","-0.08714066318409075622","-0.12903929439023879878"
57,"2-STORY PUD - 1946 & NEWER","Regular","Near Flat/Level","Gentle slope","Townhouse Inside Unit","Two story","Very Good","Average",24,2645,480,1739,970,172500,"-0.11700730885377915879","-0.04130420473575816682","-0.14737668334718009161","-0.07977839084968669674","-0.08714066318409075622","-0.12903929439023879878"
349,"2-STORY PUD - 1946 & NEWER","Regular","Near Flat/Level","Gentle slope","Townhouse Inside Unit","Two story","Good","Average",36,2448,474,1626,764,154000,"-0.11700730885377915879","-0.04130420473575816682","-0.14737668334718009161","-0.07977839084968669674","-0.08714066318409075622","-0.12903929439023879878"
976,"2-STORY PUD - 1946 & NEWER","Regular","Near Flat/Level","Gentle slope","Townhouse Inside Unit","Two story","Good","Average",0,2651,490,1382,673,165000,"-0.11700730885377915879","-0.04130420473575816682","-0.14737668334718009161","-0.07977839084968669674","-0.08714066318409075622","-0.12903929439023879878"
226,"2-STORY PUD - 1946 & NEWER","Regular","Near Flat/Level","Gentle slope","Townhouse Inside Unit","Two story","Average","Average",21,1680,280,1302,630,112000,"-0.11700730885377915879","-0.04130420473575816682","-0.14737668334718009161","-0.07977839084968669674","-0.08714066318409075622","-0.12903929439023879878"
600,"2-STORY PUD - 1946 & NEWER","Regular","Near Flat/Level","Gentle slope","Townhouse Inside Unit","Two story","Above Average","Above Average",24,1950,452,1556,716,151000,"-0.11700730885377915879","-0.04130420473575816682","-0.14737668334718009161","-0.07977839084968669674","-0.08714066318409075622","-0.12903929439023879878"
1379,"2-STORY PUD - 1946 & NEWER","Regular","Near Flat/Level","Gentle slope","Townhouse Inside Unit","Two story","Above Average","Average",21,1953,264,987,483,83000,"-0.11700730885377915879","-0.04130420473575816682","-0.14737668334718009161","-0.07977839084968669674","-0.08714066318409075622","-0.12903929439023879878"
830,"2-STORY PUD - 1946 & NEWER","Regular","Near Flat/Level","Gentle slope","Townhouse Inside Unit","Two story","Good","Average",24,2544,480,1223,600,147400,"-0.11700730885377915879","-0.04130420473575816682","-0.14737668334718009161","-0.07977839084968669674","-0.08714066318409075622","-0.12903929439023879878"
1089,"2-STORY PUD - 1946 & NEWER","Regular","Near Flat/Level","Gentle slope","Townhouse Inside Unit","Two story","Good","Average",24,2522,380,1709,970,137500,"-0.11700730885377915879","-0.04130420473575816682","-0.14737668334718009161","-0.07977839084968669674","-0.08714066318409075622","-0.12903929439023879878"
364,"2-STORY PUD - 1946 & NEWER","Regular","Near Flat/Level","Gentle slope","Townhouse Inside Unit","Two story","Above Average","Very Good",21,1680,264,987,483,118000,"-0.11700730885377915879","-0.04130420473575816682","-0.14737668334718009161","-0.07977839084968669674","-0.08714066318409075622","-0.12903929439023879878"
1161,"2-STORY PUD - 1946 & NEWER","Regular","Near Flat/Level","Gentle slope","Townhouse Inside Unit","Two story","Above Average","Average",24,2280,440,1456,855,146000,"-0.11700730885377915879","-0.04130420473575816682","-0.14737668334718009161","-0.07977839084968669674","-0.08714066318409075622","-0.12903929439023879878"
759,"2-STORY PUD - 1946 & NEWER","Regular","Near Flat/Level","Gentle slope","Townhouse Inside Unit","Two story","Good","Average",24,2280,440,1501,744,179400,"-0.11700730885377915879","-0.04130420473575816682","-0.14737668334718009161","-0.07977839084968669674","-0.08714066318409075622","-0.12903929439023879878"
501,"2-STORY PUD - 1946 & NEWER","Regular","Near Flat/Level","Gentle slope","Townhouse Inside Unit","Two story","Above Average","Average",21,1890,264,1218,672,113000,"-0.11700730885377915879","-0.04130420473575816682","-0.14737668334718009161","-0.07977839084968669674","-0.08714066318409075622","-0.12903929439023879878"
194,"2-STORY PUD - 1946 & NEWER","Regular","Near Flat/Level","Gentle slope","Townhouse Inside Unit","Two story","Good","Average",24,2522,380,1709,970,130000,"-0.11700730885377915879","-0.04130420473575816682","-0.14737668334718009161","-0.07977839084968669674","-0.08714066318409075622","-0.12903929439023879878"
676,"2-STORY PUD - 1946 & NEWER","Regular","Near Flat/Level","Gentle slope","Townhouse Inside Unit","Two story","Above Average","Above Average",24,2289,440,1441,855,148500,"-0.11700730885377915879","-0.04130420473575816682","-0.14737668334718009161","-0.07977839084968669674","-0.08714066318409075622","-0.12903929439023879878"
916,"2-STORY PUD - 1946 & NEWER","Regular","Near Flat/Level","Gentle slope","Townhouse Inside Unit","Two story","Below Average","Average",21,2001,286,1092,546,75000,"-0.11700730885377915879","-0.04130420473575816682","-0.14737668334718009161","-0.07977839084968669674","-0.08714066318409075622","-0.12903929439023879878"
1039,"2-STORY PUD - 1946 & NEWER","Regular","Near Flat/Level","Gentle slope","Townhouse Inside Unit","Two story","Below Average","Above Average",21,1533,0,1344,546,97000,"-0.11700730885377915879","-0.04130420473575816682","-0.14737668334718009161","-0.07977839084968669674","-0.08714066318409075622","-0.12903929439023879878"
1292,"2-STORY PUD - 1946 & NEWER","Regular","Near Flat/Level","Gentle slope","Townhouse Inside Unit","Two story","Average","Good",21,1680,264,1302,630,119500,"-0.11700730885377915879","-0.04130420473575816682","-0.14737668334718009161","-0.07977839084968669674","-0.08714066318409075622","-0.12903929439023879878"
228,"2-STORY PUD - 1946 & NEWER","Regular","Near Flat/Level","Gentle slope","Townhouse Inside Unit","Two story","Above Average","Above Average",21,1869,280,987,483,106000,"-0.11700730885377915879","-0.04130420473575816682","-0.14737668334718009161","-0.07977839084968669674","-0.08714066318409075622","-0.12903929439023879878"
233,"2-STORY PUD - 1946 & NEWER","Regular","Near Flat/Level","Gentle slope","Townhouse Inside Unit","Two story","Above Average","Average",21,1680,288,987,483,94500,"-0.11700730885377915879","-0.04130420473575816682","-0.14737668334718009161","-0.07977839084968669674","-0.08714066318409075622","-0.12903929439023879878"
1030,"2-STORY PUD - 1946 & NEWER","Regular","Near Flat/Level","Gentle slope","Townhouse Inside Unit","Two story","Above Average","Good",21,1680,264,1218,672,118000,"-0.11700730885377915879","-0.04130420473575816682","-0.14737668334718009161","-0.07977839084968669674","-0.08714066318409075622","-0.12903929439023879878"
489,"2 FAMILY CONVERSION - ALL STYLES AND AGES","Regular","Near Flat/Level","Gentle slope","Two-family Conversion; originally built as one-family dwelling","One and one-half story: 2nd level finished","Average","Below Average",60,10800,520,2414,954,160000,"0.00759333012385662396","0.00132357343152781790","0.03315928280232625536","0.16927963477201639294","-0.01692789722664394771","-0.02905318135038322316"
336,"2 FAMILY CONVERSION - ALL STYLES AND AGES","Slightly irregular","Hillside - Significant slope from side to side","Severe Slope","Two-family Conversion; originally built as one-family dwelling","One and one-half story: 2nd level finished","Average","Above Average",0,164660,529,1786,1499,228950,"0.00759333012385662396","0.00132357343152781790","0.03315928280232625536","0.16927963477201639294","-0.01692789722664394771","-0.02905318135038322316"
166,"2 FAMILY CONVERSION - ALL STYLES AND AGES","Regular","Near Flat/Level","Gentle slope","Two-family Conversion; originally built as one-family dwelling","One and one-half story: 2nd level finished","Average","Good",62,10106,0,1355,644,127500,"0.00759333012385662396","0.00132357343152781790","0.03315928280232625536","0.16927963477201639294","-0.01692789722664394771","-0.02905318135038322316"
638,"2 FAMILY CONVERSION - ALL STYLES AND AGES","Regular","Near Flat/Level","Gentle slope","Two-family Conversion; originally built as one-family dwelling","One and one-half story: 2nd level finished","Average","Below Average",50,6000,256,1387,811,93000,"0.00759333012385662396","0.00132357343152781790","0.03315928280232625536","0.16927963477201639294","-0.01692789722664394771","-0.02905318135038322316"
313,"2 FAMILY CONVERSION - ALL STYLES AND AGES","Regular","Near Flat/Level","Gentle slope","Two-family Conversion; originally built as one-family dwelling","One and one-half story: 2nd level finished","Average","Good",65,7800,410,1118,793,119900,"0.00759333012385662396","0.00132357343152781790","0.03315928280232625536","0.16927963477201639294","-0.01692789722664394771","-0.02905318135038322316"
126,"2 FAMILY CONVERSION - ALL STYLES AND AGES","Regular","Near Flat/Level","Gentle slope","Two-family Conversion; originally built as one-family dwelling","One and one-half story: 2nd level finished","Above Average","Very Good",60,6780,0,754,520,84500,"0.00759333012385662396","0.00132357343152781790","0.03315928280232625536","0.16927963477201639294","-0.01692789722664394771","-0.02905318135038322316"
1145,"2 FAMILY CONVERSION - ALL STYLES AND AGES","Regular","Near Flat/Level","Gentle slope","Two-family Conversion; originally built as one-family dwelling","One and one-half story: 2nd level finished","Below Average","Below Average",60,12180,280,924,672,80000,"0.00759333012385662396","0.00132357343152781790","0.03315928280232625536","0.16927963477201639294","-0.01692789722664394771","-0.02905318135038322316"
1394,"2 FAMILY CONVERSION - ALL STYLES AND AGES","Regular","Near Flat/Level","Gentle slope","Two-family Conversion; originally built as one-family dwelling","One and one-half story: 2nd level finished","Above Average","Good",60,10800,672,1912,482,163000,"0.00759333012385662396","0.00132357343152781790","0.03315928280232625536","0.16927963477201639294","-0.01692789722664394771","-0.02905318135038322316"
10,"2 FAMILY CONVERSION - ALL STYLES AND AGES","Regular","Near Flat/Level","Gentle slope","Two-family Conversion; originally built as one-family dwelling","One and one-half story: 2nd level unfinished","Average","Above Average",50,7420,205,1077,991,118000,"-0.02435555166528075623","-0.01447487944187422468","-0.18898458179569913251","-0.08260431398457742771","-0.01087225074546555164","-0.08737841395696564227"
862,"2 FAMILY CONVERSION - ALL STYLES AND AGES","Regular","Near Flat/Level","Gentle slope","Two-family Conversion; originally built as one-family dwelling","One story","Average","Below Average",75,11625,504,1039,1039,131500,"0.05551665280756269425","0.00517970468021322770","0.02187578491798210867","-0.08976331925963394618","-0.00301627693204492971","-0.06863101776199272184"
301,"2 FAMILY CONVERSION - ALL STYLES AND AGES","Regular","Near Flat/Level","Gentle slope","Two-family Conversion; originally built as one-family dwelling","One story","Average","Average",90,15750,375,1336,1165,157000,"0.05551665280756269425","0.00517970468021322770","0.02187578491798210867","-0.08976331925963394618","-0.00301627693204492971","-0.06863101776199272184"
714,"2 FAMILY CONVERSION - ALL STYLES AND AGES","Regular","Near Flat/Level","Gentle slope","Two-family Conversion; originally built as one-family dwelling","One story","Below Average","Average",60,9873,576,960,960,129000,"0.05551665280756269425","0.00517970468021322770","0.02187578491798210867","-0.08976331925963394618","-0.00301627693204492971","-0.06863101776199272184"
